Promo_Year,Region,Country,Category,Macro_Category,Brand,Week,Sales_Units,Price,Promotion,Start_Seas,End_Seas,Seasonality,Predicted_Sales,Baseline_Sales,Incremental_Sales,PromoID,Promo_Days,Half_Year,Promotion_Status,Event_Count,Planned_Event_Count,Start_Prom,End_Prom,Actual_Promo_Sales_Volume_Uplift,Planned_Promo_Sales_Volume_Uplift,Sales_Value,Baseline_Sales_Value,Actual_Promo_Sales_Value,Planned_Promo_Sales_Value,Actual_Promo_Sales_Value_Uplift_PromoID_%,Planned_Promo_Sales_Value_Uplift_PromoID_%,Actual_Promo_Sales_Value_Uplift_%,Planned_Promo_Sales_Value_Uplift_%,Actual_Sales_Value,Actual_Event_Spent,Planned_Event_Spent,COGS,Gross_Profit,Planned_Gross_Profit,ROI%_PromoID,Baseline_Value,Planned_iGP,Planned_ROI%_PromoID,ROI%,Planned_ROI%,Actual_Gross_Margin_PromoID_%,Planned_Gross_Margin_PromoID_%,Actual_Gross_Margin_%,Planned_Gross_Margin_%,Listing_Price,Incremental_Sales_Adjusted,Incremental_TO,Actual_Total_TO,Planned_Total_TO,Actual_Gross_Sales_Value,Planned_Gross_Sales_Value,Actual Net Promo Incr Volume (Units),Actual_RAG,Planned_RAG,Planned_Red,Planned_Amber,Planned_Green,Actual_Red,Actual_Amber,Actual_Green,Channel_Customer,ProductDescription,Packsize
,Europe,Italy,Home Care,Laundry,C,28-04-2025,95,8.67,,29-09-2025,17-11-2025,0,95.22,95.22,0,NCND9615,0,,No Promotions,,,"","",-0.21999999999999886,0.0,823.65,825.5574,823.65,825.5574,-0.23,0.0,,,823.65,0.0,0.0,5.83,269.79999999999995,1.4871355060034306,48.71,825.5574,270.4248,32.76,,,32.76,32.76,,,9.38,0,0.0,823.65,825.5574,891.1,893.1636000000001,-95.22,NA,GREEN,0,0,1,0,0,0,Customer 9,BREEZE EXCEL CONCENTRATE LIQUID REFILL,750 ML
,Europe,Italy,Home Care,Laundry,C,05-05-2025,96,8.36,,29-09-2025,17-11-2025,0,98.36,98.36,0,WOQY4903,0,,No Promotions,,,"","",-2.3599999999999994,0.0,802.56,822.2896,802.56,822.2896,-2.4,0.0,,,802.56,0.0,0.0,4.25,394.55999999999995,1.9670588235294117,96.71,822.2896,404.2596,49.16,,,49.16,49.16,,,9.59,0,0.0,802.56,822.2896,920.64,943.2724,-98.36,NA,GREEN,0,0,1,0,0,0,Customer 7,CLEAR MEN TAURINE+TRIPLE ANTI DAND.TECH.DEEP CLEANSE BL PUMP,450 ML
,Europe,Italy,Home Care,Laundry,C,12-05-2025,93,11.49,,29-09-2025,17-11-2025,0,94.26,94.26,0,DZGE2412,0,,No Promotions,,,"","",-1.2600000000000051,0.0,1068.57,1083.0474000000002,1068.57,1083.0474000000002,-1.34,0.0,,,1068.57,0.0,0.0,7.39,381.29999999999995,1.5548037889039243,55.48,1083.0474000000002,386.4660000000001,35.68,,,35.68,35.68,,,12.87,0,0.0,1068.57,1083.0474000000002,1196.9099999999999,1213.1262,-94.26,NA,GREEN,0,0,1,0,0,0,Customer 8,DOVE ULTRA CARE INTENSE REPAIR DARK BLUE PUMP,380 ML
,Europe,Italy,Home Care,Laundry,C,19-05-2025,98,7.15,,29-09-2025,17-11-2025,0,97.61,97.61,0,BXYC2315,0,,No Promotions,,,"","",0.39000000000000057,0.0,700.7,697.9115,700.7,697.9115,0.4,0.0,,,700.7,0.0,0.0,4.88,222.46000000000004,1.4651639344262297,46.52,697.9115,221.57470000000006,31.75,,,31.75,31.75,,,8.19,0,0.0,700.7,697.9115,802.62,799.4259,-97.61,NA,GREEN,0,0,1,0,0,0,Customer 7,COMFORT SOFTENER ULTRA FLORAL FRESH PINK CONC,540 ML
,Europe,Italy,Home Care,Laundry,C,26-05-2025,108,8.21,,29-09-2025,17-11-2025,0,103.54,103.54,0,GGXY1223,0,,No Promotions,,,"","",4.459999999999994,0.0,886.6800000000001,850.0634000000001,886.6800000000001,850.0634000000001,4.31,0.0,,,886.6800000000001,0.0,0.0,5.22,322.9200000000001,1.5727969348659006,57.28,850.0634000000001,309.58460000000014,36.42,,,36.42,36.42,,,8.7,0,0.0,886.6800000000001,850.0634000000001,939.5999999999999,900.798,-103.54,NA,GREEN,0,0,1,0,0,0,Customer 9,DOVE STRAIGHT & SILKY CONDITIONER,410 ML
2025,Europe,Italy,Home Care,Laundry,C,02-06-2025,143,5.45,BOGO,29-09-2025,17-11-2025,0,142.71,96.25,46.46,IOSJ3791,14,H1,COMPLETED,789,1077,02-06-2025,16-06-2025,46.75,46.46000000000001,779.35,524.5625,779.35,777.7695000000001,48.57,48.27,34.16067247303479,40.77258491021359,779.35,101.32,140.28,3.2,321.75,1.7031250000000002,39.44,524.5625,321.0975000000001,51.3,12.91312727666515,40.482734041203486,28.28,23.25,11.43633834976937,26.16370053732658,6.06,46.46,253.20700000000002,779.35,777.7695000000001,866.5799999999999,864.8226,-49.79,GREEN,GREEN,0,0,1,0,0,1,Customer 5,CITRA TANAKA BRIGHT UV LOTION PUMP,300 ML
,Europe,Italy,Home Care,Laundry,C,09-06-2025,98,7.28,,29-09-2025,17-11-2025,0,97.1,97.1,0,YCWZ2128,0,,No Promotions,,,"","",0.9000000000000057,0.0,713.44,706.888,713.44,706.888,0.93,0.0,,,713.44,0.0,0.0,4.13,308.70000000000005,1.7627118644067798,76.27,706.888,305.86500000000007,43.27,,,43.27,43.27,,,8.1,0,0.0,713.44,706.888,793.8,786.5099999999999,-97.1,NA,GREEN,0,0,1,0,0,0,Customer 6,BREEZE BABY PINK BLOOM REFILL,550 ML
,Europe,Italy,Home Care,Laundry,C,16-06-2025,91,7.69,,29-09-2025,17-11-2025,0,95.4,95.4,0,DBUC1688,0,,No Promotions,,,"","",-4.400000000000006,0.0,699.7900000000001,733.6260000000001,699.7900000000001,733.6260000000001,-4.61,0.0,,,699.7900000000001,0.0,0.0,4.57,283.9200000000001,1.6827133479212253,68.27,733.6260000000001,297.648,40.57,,,40.57,40.57,,,8.41,0,0.0,699.7900000000001,733.6260000000001,765.3100000000001,802.3140000000001,-95.4,NA,GREEN,0,0,1,0,0,0,Customer 7,BREEZE CAPSULE CLEAN & HYGIENE 5IN1 TUB,189 GM
,Europe,Italy,Home Care,Laundry,C,23-06-2025,96,13.41,,29-09-2025,17-11-2025,0,95.81,95.81,0,YZJN8601,0,,No Promotions,,,"","",0.18999999999999773,0.0,1287.3600000000001,1284.8121,1287.3600000000001,1284.8121,0.2,0.0,,,1287.3600000000001,0.0,0.0,6.83,631.6800000000001,1.963396778916545,96.34,1284.8121,630.4298000000001,49.07,,,49.07,49.07,,,14.98,-0.0,-0.0,1287.3600000000001,1284.8121,1438.08,1435.2338,-95.81,NA,GREEN,0,0,1,0,0,0,Customer 6,COMFORT SOFTENER ULTRA FLORAL FRESH PINK CONC,540 ML
,Europe,Italy,Home Care,Laundry,C,30-06-2025,95,13.4,,29-09-2025,17-11-2025,0,95.48,95.48,0,DOMU3421,0,,No Promotions,,,"","",-0.480000000000004,0.0,1273.0,1279.432,1273.0,1279.432,-0.5,0.0,,,1273.0,0.0,0.0,6.77,629.85,1.979320531757755,97.93,1279.432,633.0324,49.48,,,49.48,49.48,,,14.13,0,0.0,1273.0,1279.432,1342.3500000000001,1349.1324000000002,-95.48,NA,GREEN,0,0,1,0,0,0,Customer 10,DOVE NUT.SOL.MICEL.AQUA PEPTIDE FRESH NOURI.GREEN PU,450 ML
2025,Europe,Italy,Home Care,Laundry,C,07-07-2025,157,14.54,B1G2,29-09-2025,17-11-2025,0,154,102.51,51.49,TNRW3714,7,H2,COMPLETED,789,1077,07-07-2025,14-07-2025,54.489999999999995,51.489999999999995,2282.7799999999997,1490.4954,2282.7799999999997,2239.16,53.16,50.23,34.16067247303479,40.77258491021359,2282.7799999999997,1643.6,388.07,7.4,1120.9799999999998,1.9648648648648646,-18.63,1490.4954,1099.5599999999997,35.08,12.91312727666515,40.482734041203486,-22.89,31.77,11.43633834976937,26.16370053732658,16.61,51.49,748.6646,2282.7799999999997,2239.16,2607.77,2557.94,-51.02,AMBER,AMBER,0,1,0,0,1,0,Customer 4,LIFEBUOY ANTIBACTERIAL TOTAL REFILL,450 ML
2025,Europe,Italy,Home Care,Laundry,C,14-07-2025,138,13.2,BOGO,29-09-2025,17-11-2025,0,139.53,96.65,42.88,HKXN0824,7,H2,COMPLETED,789,1077,14-07-2025,21-07-2025,41.349999999999994,42.879999999999995,1821.6,1275.78,1821.6,1841.7959999999998,42.78,44.37,34.16067247303479,40.77258491021359,1821.6,1384.42,200.38,8.12,701.04,1.6256157635467983,-27.28,1275.78,708.8124,26.65,12.91312727666515,40.482734041203486,-37.52,27.61,11.43633834976937,26.16370053732658,14.86,42.88,566.016,1821.6,1841.7959999999998,2050.68,2073.4157999999998,-53.77,AMBER,AMBER,0,1,0,0,1,0,Customer 1,BREEZE EXCEL COMFORT CONCENTRATE LIQUID REFILL,700 ML
,Europe,Italy,Home Care,Laundry,C,21-07-2025,98,7.15,,29-09-2025,17-11-2025,0,97.61,97.61,0,UFGD8223,0,,No Promotions,,,"","",0.39000000000000057,0.0,700.7,697.9115,700.7,697.9115,0.4,0.0,,,700.7,0.0,0.0,4.17,292.0400000000001,1.7146282973621103,71.46,697.9115,290.87780000000004,41.68,,,41.68,41.68,,,7.7,-0.0,-0.0,700.7,697.9115,754.6,751.597,-97.61,NA,GREEN,0,0,1,0,0,0,Customer 4,CLEAR MEN TAURINE+TRIPLE ANTI DAND.TECH.DEEP CLEANSE BL PUMP,450 ML
,Europe,Italy,Home Care,Laundry,C,28-07-2025,92,7.12,,29-09-2025,17-11-2025,0,94.24,94.24,0,RWRS5667,0,,No Promotions,,,"","",-2.239999999999995,0.0,655.04,670.9888,655.04,670.9888,-2.38,0.0,,,655.04,0.0,0.0,4.16,272.31999999999994,1.7115384615384617,71.15,670.9888,278.9504,41.57,,,41.57,41.57,,,7.78,0,0.0,655.04,670.9888,715.76,733.1872,-94.24,NA,GREEN,0,0,1,0,0,0,Customer 6,BREEZE CAPSULE CLEAN & HYGIENE 5IN1 TUB,189 GM
,Europe,Italy,Home Care,Laundry,C,04-08-2025,104,14.52,,29-09-2025,17-11-2025,0,102.51,102.51,0,ZQRC4876,0,,No Promotions,,,"","",1.4899999999999949,0.0,1510.08,1488.4452,1510.08,1488.4452,1.45,0.0,,,1510.08,0.0,0.0,9.78,492.96000000000004,1.4846625766871169,48.47,1488.4452,485.8974000000002,32.64,,,32.64,32.64,,,16.48,0,0.0,1510.08,1488.4452,1713.92,1689.3648,-102.51,NA,GREEN,0,0,1,0,0,0,Customer 7,BREEZE EXCEL COMFORT CONCENTRATE LIQUID REFILL,700 ML
,Europe,Italy,Home Care,Laundry,C,11-08-2025,92,6.22,,29-09-2025,17-11-2025,0,102.0103333,102.0103333,0,GIGO1186,0,,No Promotions,,,"","",-10.0103333,0.0,572.24,634.5042731259999,572.24,634.5042731259999,-9.81,0.0,,,572.24,0.0,0.0,4.27,179.40000000000003,1.4566744730679158,45.67,634.5042731259999,198.92014993499998,31.35,,,31.35,31.35,,,6.84,0,0.0,572.24,634.5042731259999,629.28,697.750679772,-102.0103333,NA,GREEN,0,0,1,0,0,0,Customer 8,BREEZE EXCEL COMFORT CONCENTRATE LIQUID REFILL,700 ML
,Europe,Italy,Home Care,Laundry,C,18-08-2025,102,7.9,,29-09-2025,17-11-2025,0,101.06,101.06,0,SAGD4723,0,,No Promotions,,,"","",0.9399999999999977,0.0,805.8000000000001,798.374,805.8000000000001,798.374,0.93,0.0,,,805.8000000000001,0.0,0.0,4.97,298.86000000000007,1.5895372233400404,58.95,798.374,296.10580000000004,37.09,,,37.09,37.09,,,8.36,0,0.0,805.8000000000001,798.374,852.7199999999999,844.8616,-101.06,NA,GREEN,0,0,1,0,0,0,Customer 4,BREEZE EXCEL CONCENTRATE LIQUID REFILL,750 ML
,Europe,Italy,Home Care,Laundry,C,25-08-2025,97,13.55,,29-09-2025,17-11-2025,0,95.21,95.21,0,BZNE1009,0,,No Promotions,,,"","",1.7900000000000063,0.0,1314.3500000000001,1290.0955,1314.3500000000001,1290.0955,1.88,0.0,,,1314.3500000000001,0.0,0.0,6.89,646.0200000000002,1.9666182873730043,96.66,1290.0955,634.0985999999999,49.15,,,49.15,49.15,,,15.3,0,0.0,1314.3500000000001,1290.0955,1484.1000000000001,1456.713,-95.21,NA,GREEN,0,0,1,0,0,0,Customer 5,CLEAR MEN TECH DEEP CLEAN PUMP,400 ML
2025,Europe,Italy,Home Care,Laundry,C,01-09-2025,126,10.97,10% Off,29-09-2025,17-11-2025,0,106.761,95.87721429,10.88378571,WTCD7905,14,H2,COMPLETED,789,1077,01-09-2025,15-09-2025,30.122785710000002,10.883785709999998,1382.22,1051.7730407613,1382.22,1171.16817,31.42,11.35,34.16067247303479,40.77258491021359,1382.22,193.51,138.22,5.83,647.64,1.881646655231561,48.93,1051.7730407613,548.75154,44.07,12.91312727666515,40.482734041203486,32.86,35.05,11.43633834976937,26.16370053732658,11.54,-10.88378571,-119.39512923870001,1382.22,1171.16817,1454.04,1232.0219399999999,-84.99342858,NA,GREEN,0,0,1,0,0,0,Customer 6,DOVE NUT.SOL.MICEL.AQUA PEPTIDE FRESH NOURI.GREEN PU,450 ML
,Europe,Italy,Home Care,Laundry,C,08-09-2025,93,12.14,,29-09-2025,17-11-2025,0,97.54,97.54,0,GMMP8757,0,,No Promotions,,,"","",-4.540000000000006,0.0,1129.02,1184.1356,1129.02,1184.1356,-4.65,0.0,,,1129.02,0.0,0.0,8.45,343.1700000000001,1.4366863905325444,43.67,1184.1356,359.9226000000001,30.4,,,30.4,30.4,,,13.85,0,0.0,1129.02,1184.1356,1288.05,1350.929,-97.54,NA,GREEN,0,0,1,0,0,0,Customer 9,CLEAR ANTI-DANDRUFF SAKURA FRESH PINK PUMP,370 ML
,Europe,Italy,Home Care,Laundry,C,15-09-2025,99,6.46,,29-09-2025,17-11-2025,0,101.2073333,101.2073333,0,OTHE4369,0,,No Promotions,,,"","",-2.207333300000002,0.0,639.54,653.7993731180001,639.54,653.7993731180001,-2.18,0.0,,,639.54,0.0,0.0,4.35,208.89,1.485057471264368,48.51,653.7993731180001,213.5474732630001,32.66,,,32.66,32.66,,,7.0,0,0.0,639.54,653.7993731180001,693.0,708.4513331,-101.2073333,NA,GREEN,0,0,1,0,0,0,Customer 8,CITRA PEARLY BRIGHT UV BODY LOTION PUMP,300 ML
,Europe,Italy,Home Care,Laundry,C,22-09-2025,,12.88,,29-09-2025,17-11-2025,0,105.13,105.13,0,ORYX1774,0,,No Promotions,,,"","",,0.0,1352.4,1354.0744,,1354.0744,,0.0,,,,,0.0,7.6,,1.6947368421052633,,1354.0744,555.0864,40.99,,,40.99,40.99,,,13.88,0,0.0,,1354.0744,,1459.2044,,,GREEN,0,0,1,,,,Customer 4,LIFEBUOY ANTIBACTERIAL TOTAL REFILL,450 ML
,Europe,Italy,Home Care,Laundry,C,29-09-2025,,10.4,,29-09-2025,17-11-2025,1,105.61,105.61,0,COMT3137,0,,No Promotions,,,"","",,0.0,1237.6000000000001,1098.344,,1098.344,,0.0,,,,,0.0,5.9,,1.7627118644067796,,1098.344,475.245,43.27,,,43.27,43.27,,,11.17,0,0.0,,1098.344,,1179.6637,,,GREEN,0,0,1,,,,Customer 10,DOVE ULTRA CARE INTENSE REPAIR DARK BLUE PUMP,380 ML
,Europe,Italy,Home Care,Laundry,C,06-10-2025,,9.01,,29-09-2025,17-11-2025,1,97.98,97.98,0,LRYH5796,0,,No Promotions,,,"","",,0.0,810.9,882.7998,,882.7998,,0.0,,,,,0.0,5.85,,1.5401709401709403,,882.7998,309.6168,35.07,,,35.07,35.07,,,9.93,0,0.0,,882.7998,,972.9414,,,GREEN,0,0,1,,,,Customer 1,CITRA PEARLY GLOW UV AURA BODY LOTION PUMP,370 ML
,Europe,Italy,Home Care,Laundry,C,13-10-2025,,10.86,,29-09-2025,17-11-2025,1,109.2625,109.2625,0,QYER3810,0,,No Promotions,,,"","",,0.0,847.0799999999999,1186.59075,,1186.59075,,0.0,,,,,0.0,6.4,,1.696875,,1186.59075,487.31075,41.07,,,41.07,41.07,,,11.44,0,0.0,,1186.59075,,1249.963,,,GREEN,0,0,1,,,,Customer 7,CITRA PEARLY BRIGHT UV BODY LOTION PUMP,300 ML
,Europe,Italy,Home Care,Laundry,C,20-10-2025,,14.06,,29-09-2025,17-11-2025,1,101.52,101.52,0,NXLM5001,0,,No Promotions,,,"","",,0.0,1813.74,1427.3712,,1427.3712,,0.0,,,,,0.0,8.74,,1.608695652173913,,1427.3712,540.0864,37.84,,,37.84,37.84,,,16.11,0,0.0,,1427.3712,,1635.4871999999998,,,GREEN,0,0,1,,,,Customer 2,CLEAR MEN TECH DEEP CLEAN PUMP,400 ML
,Europe,Italy,Home Care,Laundry,C,27-10-2025,,10.18,,29-09-2025,17-11-2025,1,101.74,101.74,0,FVUL7956,0,,No Promotions,,,"","",,0.0,1292.86,1035.7132,,1035.7132,,0.0,,,,,0.0,5.84,,1.743150684931507,,1035.7132,441.5516,42.63,,,42.63,42.63,,,11.18,0,0.0,,1035.7132,,1137.4532,,,GREEN,0,0,1,,,,Customer 10,LIFEBUOY ANTIBACTERIAL TOTAL REFILL,450 ML
2025,Europe,Italy,Home Care,Laundry,C,03-11-2025,,5.69,BOGO,29-09-2025,17-11-2025,1,142.71,97.33,45.38,NTVE6650,7,,PLANNED,789,1077,03-11-2025,10-11-2025,,45.38000000000001,529.1700000000001,553.8077000000001,,812.0199000000001,,46.62,,40.77258491021359,,,121.71,3.98,,1.4296482412060303,,553.8077000000001,244.03410000000008,22.21,12.91312727666515,40.482734041203486,-72.95,15.06,,26.16370053732658,6.15,45.38,258.21220000000005,,812.0199000000001,,877.6665000000002,,,AMBER,0,1,0,,,,Customer 8,DOVE ULTRA CARE INTENSE REPAIR DARK BLUE PUMP,380 ML
,Europe,Italy,Home Care,Laundry,C,10-11-2025,,6.57,,29-09-2025,17-11-2025,1,97.0135,97.0135,0,FDJZ1475,0,,No Promotions,,,"","",,0.0,604.44,637.378695,,637.378695,,0.0,,,,,0.0,3.76,,1.7473404255319152,,637.378695,272.60793500000005,42.77,,,42.77,42.77,,,7.26,0,0.0,,637.378695,,704.31801,,,GREEN,0,0,1,,,,Customer 5,CITRA TANAKA BRIGHT UV LOTION PUMP,300 ML
,Europe,Italy,Home Care,Laundry,C,17-11-2025,,14.29,,29-09-2025,17-11-2025,1,101.08,101.08,0,TOAY9785,0,,No Promotions,,,"","",,0.0,1257.52,1444.4332,,1444.4332,,0.0,,,,,0.0,7.92,,1.8042929292929293,,1444.4332,643.8796,44.58,,,44.58,44.58,,,16.24,-0.0,-0.0,,1444.4332,,1641.5391999999997,,,GREEN,0,0,1,,,,Customer 4,COMFORT SOFTENER ULTRA FLORAL FRESH PINK CONC,540 ML
,Europe,Italy,Home Care,Laundry,C,24-11-2025,,5.94,,29-09-2025,17-11-2025,0,103.1166667,103.1166667,0,QMKR6419,0,,No Promotions,,,"","",,0.0,552.4200000000001,612.513000198,,612.513000198,,0.0,,,,,0.0,3.19,,1.8620689655172413,,612.513000198,283.570833425,46.3,,,46.3,46.3,,,6.44,0,0.0,,612.513000198,,664.071333548,,,GREEN,0,0,1,,,,Customer 9,DOVE STRAIGHT & SILKY CONDITIONER,410 ML
,Europe,Italy,Home Care,Laundry,C,01-12-2025,,11.48,,29-09-2025,17-11-2025,0,94.26,94.26,0,MGKZ6478,0,,No Promotions,,,"","",,0.0,1079.1200000000001,1082.1048,,1082.1048,,0.0,,,,,0.0,7.08,,1.6214689265536724,,1082.1048,414.744,38.33,,,38.33,38.33,,,12.68,0,0.0,,1082.1048,,1195.2168000000001,,,GREEN,0,0,1,,,,Customer 6,CLEAR MEN TAURINE+TRIPLE ANTI DAND.TECH.DEEP CLEANSE BL PUMP,450 ML
,Europe,Italy,Home Care,Laundry,C,08-12-2025,,12.9,,29-09-2025,17-11-2025,0,105.13,105.13,0,YBWK1386,0,,No Promotions,,,"","",,0.0,1677.0,1356.177,,1356.177,,0.0,,,,,0.0,7.35,,1.7551020408163267,,1356.177,583.4715,43.02,,,43.02,43.02,,,13.72,0,0.0,,1356.177,,1442.3836000000001,,,GREEN,0,0,1,,,,Customer 9,BREEZE EXCEL COMFORT CONCENTRATE LIQUID REFILL,700 ML
,Europe,Italy,Home Care,Laundry,C,15-12-2025,,10.34,,29-09-2025,17-11-2025,0,102.75,102.75,0,DWCP1289,0,,No Promotions,,,"","",,0.0,816.86,1062.435,,1062.435,,0.0,,,,,0.0,6.05,,1.7090909090909092,,1062.435,440.7975,41.49,,,41.49,41.49,,,11.24,0,0.0,,1062.435,,1154.91,,,GREEN,0,0,1,,,,Customer 10,DOVE INTENSE REPAIR DARK BLUE PUMP,425 ML
,Europe,Italy,Home Care,Laundry,C,22-12-2025,,13.38,,29-09-2025,17-11-2025,0,95.48,95.48,0,DAIL8307,0,,No Promotions,,,"","",,0.0,1070.4,1277.5224,,1277.5224,,0.0,,,,,0.0,8.02,,1.6683291770573567,,1277.5224,511.7728000000001,40.06,,,40.06,40.06,,,14.33,0,0.0,,1277.5224,,1368.2284,,,GREEN,0,0,1,,,,Customer 9,DOVE MICELLAR VOLUME NOURISHMENT BLUE PUMP,430 ML
,Europe,Italy,Personal Care,Deodorants,A,01-01-2024,104,11.79,,23-12-2024,03-03-2025,0,104.02,104.02,0,KVAM2761,0,,No Promotions,,,"","",-0.01999999999999602,0.0,1226.1599999999999,1226.3957999999998,1226.1599999999999,1226.3957999999998,-0.02,0.0,,,1226.1599999999999,0.0,0.0,8.12,381.67999999999995,1.4519704433497538,45.2,1226.3957999999998,381.75339999999994,31.13,,,31.13,31.13,,,12.54,-0.0,-0.0,1226.1599999999999,1226.3957999999998,1304.1599999999999,1304.4107999999999,-104.02,NA,GREEN,0,0,1,0,0,0,Customer 3,CITRA RESTORING BRIGHT UV BODY LOTION PUMP,320 ML
2024,Europe,Italy,Personal Care,Deodorants,A,08-01-2024,132,10.12,10% Off,23-12-2024,03-03-2025,0,126.31,102.19,24.12,QUFA9278,7,H1,COMPLETED,1118,1118,08-01-2024,15-01-2024,29.810000000000002,24.120000000000005,1335.84,1034.1627999999998,1335.84,1278.2572,29.17,23.6,42.85623797084121,41.02388408440522,1335.84,1603.01,120.23,6.74,446.15999999999985,1.5014836795252224,-46.41,1034.1627999999998,426.92779999999993,16.19,12.047881499565046,39.500559870943064,-86.6,23.99,10.752440241015897,25.165299630227782,10.92,-24.12,-244.09439999999998,1335.84,1278.2572,1441.44,1379.3052,-78.07,RED,AMBER,0,1,0,1,0,0,Customer 7,CLEAR 10X SUPER VITAMIN SAKURA FRESH PINK BOT,120 ML
,Europe,Italy,Personal Care,Deodorants,A,15-01-2024,91,11.19,,23-12-2024,03-03-2025,0,92.69666667,92.69666667,0,LCUK7618,0,,No Promotions,,,"","",-1.696666669999999,0.0,1018.29,1037.2757000372999,1018.29,1037.2757000372999,-1.83,0.0,,,1018.29,0.0,0.0,5.66,503.2299999999999,1.977031802120141,97.7,1037.2757000372999,512.6125666850999,49.42,,,49.42,49.42,,,12.24,0,0.0,1018.29,1037.2757000372999,1113.84,1134.6072000408,-92.69666667,NA,GREEN,0,0,1,0,0,0,Customer 2,CLEAR MEN TECH DEEP CLEAN PUMP,400 ML
,Europe,Italy,Personal Care,Deodorants,A,22-01-2024,101,7.18,,23-12-2024,03-03-2025,0,99.69,99.69,0,CUHO5114,0,,No Promotions,,,"","",1.3100000000000023,0.0,725.18,715.7742,725.18,715.7742,1.31,0.0,,,725.18,0.0,0.0,3.73,348.44999999999993,1.9249329758713134,92.49,715.7742,343.93049999999994,48.05,,,48.05,48.05,,,8.0,0,0.0,725.18,715.7742,808.0,797.52,-99.69,NA,GREEN,0,0,1,0,0,0,Customer 10,CITRA PEARLY BRIGHT UV BODY LOTION PUMP,300 ML
,Europe,Italy,Personal Care,Deodorants,A,29-01-2024,95,13.25,,23-12-2024,03-03-2025,0,97.86,97.86,0,ASXC1605,0,,No Promotions,,,"","",-2.8599999999999994,0.0,1258.75,1296.645,1258.75,1296.645,-2.92,0.0,,,1258.75,0.0,0.0,8.93,410.4,1.4837625979843225,48.38,1296.645,422.75520000000006,32.6,,,32.6,32.6,,,14.84,0,0.0,1258.75,1296.645,1409.8,1452.2424,-97.86,NA,GREEN,0,0,1,0,0,0,Customer 1,DOVE MICELLAR VOLUME NOURISHMENT BLUE PUMP,430 ML
,Europe,Italy,Personal Care,Deodorants,A,05-02-2024,102,6.04,,23-12-2024,03-03-2025,0,101.65,101.65,0,FDMM4145,0,,No Promotions,,,"","",0.3499999999999943,0.0,616.08,613.966,616.08,613.966,0.34,0.0,,,616.08,0.0,0.0,3.08,301.92,1.9610389610389607,96.1,613.966,300.88399999999996,49.01,,,49.01,49.01,,,6.58,-0.0,-0.0,616.08,613.966,671.16,668.8570000000001,-101.65,NA,GREEN,0,0,1,0,0,0,Customer 1,CITRA RESTORING BRIGHT UV BODY LOTION PUMP,320 ML
,Europe,Italy,Personal Care,Deodorants,A,12-02-2024,95,5.64,,23-12-2024,03-03-2025,0,98.64,98.64,0,LUGW6833,0,,No Promotions,,,"","",-3.6400000000000006,0.0,535.8,556.3296,535.8,556.3296,-3.69,0.0,,,535.8,0.0,0.0,3.54,199.49999999999994,1.5932203389830508,59.32,556.3296,207.144,37.23,,,37.23,37.23,,,6.41,0,0.0,535.8,556.3296,608.95,632.2824,-98.64,NA,GREEN,0,0,1,0,0,0,Customer 5,CLEAR ANTI-DANDRUFF SAKURA FRESH PINK PUMP,370 ML
2024,Europe,Italy,Personal Care,Deodorants,A,19-02-2024,137,13.59,BOGO,23-12-2024,03-03-2025,0,135.13,100.7,34.43,IJAI3905,14,H1,COMPLETED,1118,1118,19-02-2024,04-03-2024,36.3,34.42999999999999,1861.83,1368.513,1861.83,1836.4167,36.05,34.19,42.85623797084121,41.02388408440522,1861.83,260.66,372.37,7.55,827.48,1.8,43.77,1368.513,816.1852,50.1,12.047881499565046,39.500559870943064,30.44,24.17,10.752440241015897,25.165299630227782,14.49,34.43,467.9037,1861.83,1836.4167,1985.13,1958.0337,-66.27000000000001,GREEN,GREEN,0,0,1,0,0,1,Customer 3,CLEAR MEN TAURINE+TRIPLE ANTI DAN.TECH.DEEP CLEANSE BLACK PU.,390 ML
,Europe,Italy,Personal Care,Deodorants,A,26-02-2024,94,9.32,,23-12-2024,03-03-2025,0,95.75,95.75,0,ARMS9521,0,,No Promotions,,,"","",-1.75,0.0,876.08,892.39,876.08,892.39,-1.83,0.0,,,876.08,0.0,0.0,6.44,270.72,1.4472049689440993,44.72,892.39,275.76,30.9,,,30.9,30.9,,,10.02,0,0.0,876.08,892.39,941.88,959.415,-95.75,NA,GREEN,0,0,1,0,0,0,Customer 3,DOVE INTENSE REPAIR DARK BLUE PUMP,425 ML
2024,Europe,Italy,Personal Care,Deodorants,A,04-03-2024,160,7.2,B1G2,23-12-2024,03-03-2025,0,159.12,99.69,59.43,SQVL3847,7,H1,COMPLETED,1118,1118,04-03-2024,11-03-2024,60.31,59.43000000000001,1152.0,717.768,1152.0,1145.664,60.5,59.61,42.85623797084121,41.02388408440522,1152.0,138.24,126.72,3.85,536.0,1.8701298701298699,52.74,717.768,533.0519999999999,62.27,12.047881499565046,39.500559870943064,34.53,35.47,10.752440241015897,25.165299630227782,7.68,59.43,427.896,1152.0,1145.664,1228.8,1222.0416,-40.26,GREEN,GREEN,0,0,1,0,0,1,Customer 7,COMFORT SOFTENER ULTRA FLORAL FRESH PINK CONC,540 ML
